inventory_id,lens_type,lens_index,coating,sphere_power,cylinder_power,quantity,monthly_demand,reorder_level,source
346,Single Vision,1.74,Hard Coat,0.5,-1.75,6,8,5,Inhouse
347,Progressive,1.56,Photochromic,-3.5,-0.75,9,8,5,Inhouse
348,Single Vision,1.67,Blue Cut,3.25,-0.75,7,9,5,Inhouse
349,Progressive,1.56,Hard Coat,-2.0,-0.75,7,5,5,Inhouse
350,Single Vision,1.61,Hard Coat,-3.25,-0.75,11,5,5,Inhouse
351,Single Vision,1.67,Hard Coat,-3.5,-1.0,9,8,5,Inhouse
352,Single Vision,1.61,Photochromic,0.5,-0.25,7,12,5,Inhouse
353,Single Vision,1.74,Blue Cut,1.25,0.0,2,7,5,Inhouse
354,Single Vision,1.61,Photochromic,2.0,-0.5,3,4,5,Inhouse
355,Progressive,1.74,Hard Coat,0.25,0.0,3,5,5,Inhouse
356,Progressive,1.74,Blue Cut,2.75,-1.5,0,1,5,Vendor
357,Progressive,1.74,Photochromic,-3.5,-1.25,6,12,5,Inhouse
358,Progressive,1.67,Photochromic,-1.5,0.0,0,3,5,Vendor
359,Single Vision,1.56,Photochromic,-3.25,0.0,4,11,5,Inhouse
360,Bifocal,1.56,Blue Cut,-1.5,-0.75,5,2,5,Inhouse
361,Single Vision,1.67,Blue Cut,-2.5,-0.5,11,6,5,Inhouse
362,Single Vision,1.56,Photochromic,-2.0,-2.5,5,9,5,Inhouse
363,Progressive,1.56,Photochromic,0.25,0.0,9,8,5,Inhouse
364,Single Vision,1.74,Hard Coat,-4.0,-2.25,2,4,5,Inhouse
365,Bifocal,1.61,Blue Cut,-4.5,0.0,0,5,5,Vendor
366,Progressive,1.74,Photochromic,0.75,-0.75,4,4,5,Inhouse
367,Bifocal,1.56,Anti-Glare,-4.75,-1.25,6,8,5,Inhouse
368,Single Vision,1.67,Anti-Glare,1.5,0.0,11,8,5,Inhouse
369,Progressive,1.67,Photochromic,-0.75,-1.5,4,6,5,Inhouse
370,Bifocal,1.74,Hard Coat,-2.5,-1.5,4,6,5,Inhouse
371,Bifocal,1.56,Anti-Glare,-0.75,-1.0,11,2,5,Inhouse
372,Single Vision,1.61,Blue Cut,-0.5,-1.0,2,8,5,Inhouse
373,Single Vision,1.56,Photochromic,-6.0,-0.5,5,10,5,Inhouse
374,Single Vision,1.56,Anti-Glare,-2.25,-1.75,7,10,5,Inhouse
375,Bifocal,1.56,Photochromic,0.0,-2.0,2,9,5,Inhouse
376,Single Vision,1.56,Anti-Glare,-2.5,-0.5,7,4,5,Inhouse
377,Bifocal,1.74,Blue Cut,-4.5,-1.0,7,3,5,Inhouse
378,Single Vision,1.67,Photochromic,-1.25,-2.0,6,6,5,Inhouse
379,Single Vision,1.74,Photochromic,-2.0,0.0,10,15,5,Inhouse
380,Single Vision,1.61,Photochromic,1.5,0.0,4,6,5,Inhouse
381,Single Vision,1.61,Photochromic,0.25,0.0,3,6,5,Inhouse
382,Single Vision,1.61,Anti-Glare,-0.75,-0.25,3,13,5,Inhouse
383,Single Vision,1.56,Blue Cut,-2.0,-0.25,11,11,5,Inhouse
384,Single Vision,1.74,Blue Cut,-1.75,-0.75,7,10,5,Inhouse
385,Single Vision,1.67,Hard Coat,-1.75,-1.75,4,11,5,Inhouse
386,Bifocal,1.67,Blue Cut,-1.25,-2.75,6,7,5,Inhouse
387,Single Vision,1.74,Anti-Glare,-1.25,-0.25,8,8,5,Inhouse
388,Progressive,1.74,Photochromic,0.5,-3.75,8,10,5,Inhouse
389,Single Vision,1.67,Blue Cut,-3.25,-0.25,7,8,5,Inhouse
390,Single Vision,1.74,Photochromic,0.75,-1.75,10,6,5,Inhouse
391,Single Vision,1.67,Anti-Glare,-1.0,-1.5,10,8,5,Inhouse
392,Single Vision,1.61,Photochromic,-2.0,-0.5,9,9,5,Inhouse
393,Single Vision,1.61,Photochromic,-1.5,0.0,4,8,5,Inhouse
394,Single Vision,1.56,Blue Cut,-1.0,0.0,12,11,5,Inhouse
395,Single Vision,1.74,Photochromic,-1.0,-0.25,11,8,5,Inhouse
396,Single Vision,1.74,Anti-Glare,-0.25,-2.0,9,7,5,Inhouse
397,Single Vision,1.74,Hard Coat,-3.0,-0.5,2,8,5,Inhouse
398,Single Vision,1.61,Blue Cut,-1.75,-0.5,6,5,5,Inhouse
399,Progressive,1.56,Photochromic,-0.75,0.0,8,2,5,Inhouse
400,Progressive,1.56,Photochromic,-2.0,0.0,8,6,5,Inhouse
401,Single Vision,1.56,Anti-Glare,0.5,-0.25,8,11,5,Inhouse
402,Progressive,1.74,Anti-Glare,-2.0,0.0,12,5,5,Inhouse
403,Progressive,1.56,Photochromic,-1.25,-1.75,7,10,5,Inhouse
404,Single Vision,1.67,Blue Cut,-3.75,-2.25,8,7,5,Inhouse
405,Single Vision,1.74,Hard Coat,-3.25,0.0,3,9,5,Inhouse
406,Single Vision,1.67,Photochromic,-2.75,-2.0,2,9,5,Inhouse
407,Single Vision,1.67,Photochromic,-1.25,-1.5,2,6,5,Inhouse
408,Single Vision,1.56,Hard Coat,-3.0,0.0,7,4,5,Inhouse
409,Single Vision,1.61,Blue Cut,-1.5,0.0,3,7,5,Inhouse
410,Single Vision,1.61,Hard Coat,-4.25,-2.5,5,12,5,Inhouse
411,Single Vision,1.74,Hard Coat,3.25,0.0,4,8,5,Inhouse
412,Progressive,1.56,Photochromic,-0.25,0.0,11,8,5,Inhouse
413,Bifocal,1.61,Blue Cut,-2.0,-0.25,11,12,5,Inhouse
414,Bifocal,1.56,Hard Coat,-3.0,-1.0,10,9,5,Inhouse
415,Single Vision,1.67,Hard Coat,-3.25,-1.75,6,3,5,Inhouse
416,Single Vision,1.67,Photochromic,1.5,0.0,7,5,5,Inhouse
417,Single Vision,1.61,Anti-Glare,-3.5,-1.0,6,9,5,Inhouse
418,Single Vision,1.74,Anti-Glare,-3.5,-0.25,9,9,5,Inhouse
419,Single Vision,1.61,Anti-Glare,-2.75,-0.5,7,7,5,Inhouse
420,Single Vision,1.56,Photochromic,1.25,-0.75,0,1,5,Vendor
421,Single Vision,1.61,Photochromic,-1.25,-1.25,4,6,5,Inhouse
422,Bifocal,1.61,Anti-Glare,1.0,-0.25,0,3,5,Vendor
423,Progressive,1.74,Blue Cut,-3.0,-1.5,7,6,5,Inhouse
424,Single Vision,1.74,Blue Cut,0.75,-1.0,2,7,5,Inhouse
425,Bifocal,1.56,Photochromic,-4.0,-1.5,4,10,5,Inhouse
426,Progressive,1.67,Anti-Glare,0.0,-1.25,3,3,5,Inhouse
427,Single Vision,1.56,Photochromic,-2.75,-0.5,6,8,5,Inhouse
428,Single Vision,1.67,Blue Cut,3.0,-2.0,10,5,5,Inhouse
429,Single Vision,1.74,Blue Cut,-0.25,-0.25,12,11,5,Inhouse
430,Single Vision,1.74,Blue Cut,1.0,0.0,5,14,5,Inhouse
431,Single Vision,1.61,Photochromic,-2.5,-2.0,9,8,5,Inhouse
432,Single Vision,1.74,Hard Coat,-0.75,-0.75,8,7,5,Inhouse
433,Single Vision,1.61,Photochromic,-3.0,0.0,12,8,5,Inhouse
434,Single Vision,1.67,Blue Cut,0.5,0.0,8,11,5,Inhouse
435,Bifocal,1.67,Hard Coat,-0.25,0.0,5,2,5,Inhouse
436,Single Vision,1.74,Blue Cut,-3.75,-1.5,7,12,5,Inhouse
437,Single Vision,1.56,Hard Coat,-1.5,-1.5,12,6,5,Inhouse
438,Single Vision,1.61,Anti-Glare,-3.75,-2.0,7,3,5,Inhouse
439,Single Vision,1.67,Anti-Glare,1.75,-0.25,4,5,5,Inhouse
440,Single Vision,1.56,Hard Coat,-1.25,-1.5,9,9,5,Inhouse
441,Bifocal,1.67,Photochromic,-0.5,-1.75,12,12,5,Inhouse
442,Single Vision,1.56,Blue Cut,-3.25,-0.75,5,10,5,Inhouse
443,Single Vision,1.61,Hard Coat,-3.0,0.0,5,11,5,Inhouse
444,Single Vision,1.67,Blue Cut,-2.5,-2.25,5,6,5,Inhouse
445,Single Vision,1.74,Anti-Glare,1.0,-0.5,3,9,5,Inhouse
446,Single Vision,1.61,Anti-Glare,-3.0,-0.5,5,11,5,Inhouse
447,Progressive,1.67,Blue Cut,-1.25,-1.0,2,5,5,Inhouse
448,Progressive,1.61,Blue Cut,-3.75,-1.75,9,4,5,Inhouse
449,Single Vision,1.74,Blue Cut,-5.25,-0.25,9,4,5,Inhouse
450,Single Vision,1.67,Hard Coat,2.75,-2.0,7,8,5,Inhouse
451,Bifocal,1.61,Anti-Glare,-2.25,-0.25,11,7,5,Inhouse
452,Bifocal,1.74,Blue Cut,-1.25,-0.75,10,5,5,Inhouse
453,Single Vision,1.56,Photochromic,-0.25,-0.25,8,8,5,Inhouse
454,Single Vision,1.56,Blue Cut,-1.75,-1.5,12,11,5,Inhouse
455,Single Vision,1.56,Photochromic,-3.5,0.0,0,3,5,Vendor
456,Bifocal,1.67,Blue Cut,0.75,-0.25,10,6,5,Inhouse
457,Single Vision,1.74,Blue Cut,3.5,-1.0,6,4,5,Inhouse
458,Progressive,1.56,Anti-Glare,-1.5,-2.0,7,2,5,Inhouse
459,Single Vision,1.74,Hard Coat,-2.25,-1.75,6,14,5,Inhouse
460,Single Vision,1.67,Anti-Glare,-1.5,-0.25,5,6,5,Inhouse
461,Bifocal,1.56,Photochromic,-5.0,-1.5,12,3,5,Inhouse
462,Single Vision,1.67,Photochromic,-3.5,-1.0,8,13,5,Inhouse
463,Single Vision,1.56,Anti-Glare,-0.5,-2.0,8,5,5,Inhouse
464,Single Vision,1.56,Hard Coat,-2.0,0.0,6,4,5,Inhouse
465,Single Vision,1.67,Photochromic,-2.75,-1.25,6,13,5,Inhouse
466,Single Vision,1.56,Hard Coat,-2.75,-1.0,12,9,5,Inhouse
467,Single Vision,1.61,Anti-Glare,-1.5,-1.5,8,9,5,Inhouse
468,Bifocal,1.74,Photochromic,-0.75,0.0,6,3,5,Inhouse
469,Single Vision,1.67,Photochromic,-0.5,0.0,8,4,5,Inhouse
470,Single Vision,1.61,Photochromic,-4.25,-1.0,6,13,5,Inhouse
471,Single Vision,1.56,Photochromic,1.0,-1.0,4,11,5,Inhouse
472,Progressive,1.74,Blue Cut,-2.75,-3.25,6,8,5,Inhouse
473,Single Vision,1.56,Blue Cut,0.25,-1.5,4,5,5,Inhouse
474,Single Vision,1.61,Photochromic,-4.5,-0.5,2,17,5,Inhouse
475,Single Vision,1.74,Anti-Glare,-3.5,-0.75,2,7,5,Inhouse
476,Single Vision,1.67,Hard Coat,1.0,-1.0,7,11,5,Inhouse
477,Single Vision,1.67,Blue Cut,-4.0,-0.75,2,8,5,Inhouse
478,Single Vision,1.56,Photochromic,-1.75,0.0,6,2,5,Inhouse
479,Single Vision,1.67,Anti-Glare,-3.25,-3.0,10,11,5,Inhouse
480,Progressive,1.56,Photochromic,-2.75,0.0,0,2,5,Vendor
481,Single Vision,1.56,Anti-Glare,-4.75,-1.25,12,10,5,Inhouse
482,Progressive,1.56,Hard Coat,2.75,-1.25,8,8,5,Inhouse
483,Single Vision,1.56,Anti-Glare,-1.25,0.0,11,9,5,Inhouse
484,Single Vision,1.61,Anti-Glare,-2.25,-0.5,9,4,5,Inhouse
485,Single Vision,1.61,Anti-Glare,-2.5,-1.25,9,11,5,Inhouse
486,Single Vision,1.67,Anti-Glare,0.75,0.0,5,7,5,Inhouse
487,Single Vision,1.56,Hard Coat,-0.25,0.0,8,9,5,Inhouse
488,Single Vision,1.61,Hard Coat,-2.25,-1.0,9,15,5,Inhouse
489,Single Vision,1.67,Anti-Glare,-0.25,0.0,6,11,5,Inhouse
490,Single Vision,1.67,Hard Coat,-2.75,0.0,6,6,5,Inhouse
491,Bifocal,1.61,Blue Cut,1.5,0.0,4,8,5,Inhouse
492,Progressive,1.56,Anti-Glare,-0.5,0.0,2,9,5,Inhouse
493,Single Vision,1.74,Hard Coat,-0.5,-1.0,9,7,5,Inhouse
494,Single Vision,1.56,Photochromic,-3.5,-2.75,11,6,5,Inhouse
495,Single Vision,1.74,Blue Cut,-0.25,-0.5,6,9,5,Inhouse
496,Single Vision,1.56,Photochromic,-2.0,-1.0,7,7,5,Inhouse
497,Progressive,1.61,Hard Coat,-4.25,0.0,2,5,5,Inhouse
498,Progressive,1.67,Photochromic,-1.75,-0.5,0,5,5,Vendor
499,Progressive,1.56,Hard Coat,1.0,-1.0,9,9,5,Inhouse
500,Bifocal,1.74,Photochromic,-0.75,-1.5,7,8,5,Inhouse
501,Progressive,1.56,Hard Coat,-1.5,-2.25,5,6,5,Inhouse
502,Progressive,1.67,Anti-Glare,-1.0,0.0,2,2,5,Inhouse
503,Single Vision,1.56,Anti-Glare,-5.25,-0.75,0,1,5,Vendor
504,Single Vision,1.74,Blue Cut,-2.75,-0.25,2,10,5,Inhouse
505,Single Vision,1.74,Photochromic,-2.0,-1.5,6,7,5,Inhouse
506,Progressive,1.56,Hard Coat,-1.0,-2.25,5,3,5,Inhouse
507,Progressive,1.61,Photochromic,-4.0,-0.25,5,6,5,Inhouse
508,Single Vision,1.74,Anti-Glare,-1.0,0.0,10,4,5,Inhouse
509,Single Vision,1.74,Blue Cut,-3.0,0.0,9,3,5,Inhouse
510,Bifocal,1.74,Photochromic,-4.5,-1.75,5,4,5,Inhouse
511,Single Vision,1.74,Hard Coat,0.0,-1.0,6,9,5,Inhouse
512,Bifocal,1.67,Photochromic,-3.25,-2.75,5,7,5,Inhouse
513,Progressive,1.67,Blue Cut,-1.0,0.0,10,7,5,Inhouse
514,Single Vision,1.67,Anti-Glare,1.75,-1.5,8,8,5,Inhouse
515,Single Vision,1.74,Hard Coat,-4.5,0.0,7,12,5,Inhouse
516,Progressive,1.56,Hard Coat,-1.25,-1.5,10,9,5,Inhouse
517,Single Vision,1.61,Hard Coat,0.5,-0.25,3,12,5,Inhouse
518,Single Vision,1.67,Hard Coat,-1.5,0.0,4,5,5,Inhouse
519,Single Vision,1.74,Blue Cut,-1.75,-1.25,2,5,5,Inhouse
520,Progressive,1.74,Hard Coat,0.5,0.0,10,8,5,Inhouse
521,Single Vision,1.67,Blue Cut,-3.75,-1.0,9,12,5,Inhouse
522,Single Vision,1.67,Hard Coat,-3.25,-1.0,4,9,5,Inhouse
523,Single Vision,1.61,Anti-Glare,1.5,0.0,12,9,5,Inhouse
524,Bifocal,1.74,Anti-Glare,-1.0,-0.25,5,12,5,Inhouse
525,Single Vision,1.56,Blue Cut,1.0,-0.25,12,6,5,Inhouse
526,Single Vision,1.67,Hard Coat,0.75,-1.0,9,11,5,Inhouse
527,Single Vision,1.67,Anti-Glare,2.25,0.0,6,8,5,Inhouse
528,Single Vision,1.74,Hard Coat,-4.25,-2.0,11,9,5,Inhouse
529,Single Vision,1.67,Hard Coat,-1.25,-2.5,11,7,5,Inhouse
530,Single Vision,1.61,Blue Cut,0.5,-1.0,3,7,5,Inhouse
531,Progressive,1.67,Blue Cut,-0.5,-1.25,7,10,5,Inhouse
532,Single Vision,1.67,Hard Coat,-3.75,-0.75,4,6,5,Inhouse
533,Single Vision,1.61,Anti-Glare,-1.5,0.0,6,9,5,Inhouse
534,Single Vision,1.74,Hard Coat,0.25,0.0,2,14,5,Inhouse
535,Single Vision,1.61,Hard Coat,-3.5,-0.5,4,11,5,Inhouse
536,Progressive,1.56,Anti-Glare,-0.75,-0.75,12,10,5,Inhouse
537,Single Vision,1.74,Photochromic,-1.75,-1.0,11,10,5,Inhouse
538,Single Vision,1.74,Blue Cut,-0.75,-1.0,10,9,5,Inhouse
539,Single Vision,1.61,Blue Cut,0.25,-1.5,10,7,5,Inhouse
540,Single Vision,1.67,Blue Cut,-2.5,-0.75,8,10,5,Inhouse
541,Single Vision,1.56,Hard Coat,-6.0,0.0,8,5,5,Inhouse
542,Single Vision,1.61,Anti-Glare,-1.0,-0.75,7,12,5,Inhouse
543,Single Vision,1.56,Hard Coat,-4.75,-1.25,6,7,5,Inhouse
544,Progressive,1.67,Photochromic,-3.75,-0.25,12,4,5,Inhouse
545,Single Vision,1.74,Photochromic,-0.5,-0.75,0,2,5,Vendor
546,Single Vision,1.74,Photochromic,-3.0,-1.0,2,2,5,Inhouse
547,Single Vision,1.67,Anti-Glare,-3.0,-1.5,7,12,5,Inhouse
548,Progressive,1.56,Blue Cut,0.5,0.0,2,10,5,Inhouse
549,Single Vision,1.74,Hard Coat,-0.75,0.0,12,6,5,Inhouse
550,Single Vision,1.67,Photochromic,-0.75,0.0,6,4,5,Inhouse
551,Single Vision,1.67,Hard Coat,-3.75,-3.75,10,6,5,Inhouse
552,Single Vision,1.61,Blue Cut,1.25,-0.75,10,5,5,Inhouse
553,Single Vision,1.61,Anti-Glare,-2.75,-1.5,6,9,5,Inhouse
554,Single Vision,1.67,Blue Cut,0.75,-1.5,6,7,5,Inhouse
555,Single Vision,1.67,Hard Coat,-0.75,-1.0,3,5,5,Inhouse
556,Progressive,1.56,Photochromic,-2.25,-0.25,7,3,5,Inhouse
557,Single Vision,1.61,Photochromic,-3.5,-0.75,11,5,5,Inhouse
558,Single Vision,1.61,Blue Cut,-2.25,0.0,9,10,5,Inhouse
559,Progressive,1.56,Photochromic,-5.25,-0.5,8,9,5,Inhouse
560,Progressive,1.56,Photochromic,2.25,0.0,9,5,5,Inhouse
561,Progressive,1.56,Photochromic,0.0,-1.0,11,3,5,Inhouse
562,Single Vision,1.56,Blue Cut,-0.5,-1.5,11,9,5,Inhouse
563,Progressive,1.74,Photochromic,0.25,-1.25,7,6,5,Inhouse
564,Bifocal,1.74,Blue Cut,-2.25,-1.25,12,10,5,Inhouse
565,Single Vision,1.56,Photochromic,-1.0,0.0,7,12,5,Inhouse
566,Single Vision,1.56,Blue Cut,2.75,-1.75,12,9,5,Inhouse
567,Single Vision,1.61,Photochromic,-1.0,-0.5,12,6,5,Inhouse
568,Single Vision,1.67,Hard Coat,-1.75,-0.25,2,11,5,Inhouse
569,Bifocal,1.74,Hard Coat,0.75,0.0,4,6,5,Inhouse
570,Single Vision,1.74,Hard Coat,-1.5,-1.0,7,5,5,Inhouse
571,Single Vision,1.67,Anti-Glare,-3.0,-0.25,5,13,5,Inhouse
572,Progressive,1.67,Anti-Glare,-1.25,0.0,6,4,5,Inhouse
573,Progressive,1.56,Hard Coat,-2.0,-2.75,5,8,5,Inhouse
574,Progressive,1.61,Blue Cut,-5.75,-1.25,7,2,5,Inhouse
575,Single Vision,1.67,Anti-Glare,-2.5,0.0,10,6,5,Inhouse
576,Single Vision,1.61,Hard Coat,0.25,-0.25,4,6,5,Inhouse
577,Single Vision,1.61,Anti-Glare,1.75,-1.0,2,8,5,Inhouse
578,Single Vision,1.61,Hard Coat,-4.5,0.0,4,5,5,Inhouse
579,Progressive,1.61,Photochromic,-0.75,-0.75,10,4,5,Inhouse
580,Single Vision,1.74,Photochromic,-0.75,-1.5,4,5,5,Inhouse
581,Single Vision,1.61,Photochromic,-2.25,-0.25,7,7,5,Inhouse
582,Progressive,1.56,Photochromic,0.25,-2.0,9,3,5,Inhouse
583,Single Vision,1.74,Blue Cut,-5.25,-0.5,3,5,5,Inhouse
584,Single Vision,1.67,Hard Coat,-0.5,-0.5,10,4,5,Inhouse
585,Progressive,1.67,Hard Coat,0.0,0.0,7,10,5,Inhouse
586,Single Vision,1.67,Photochromic,-0.75,-1.0,10,7,5,Inhouse
587,Single Vision,1.74,Hard Coat,-3.5,-0.5,8,7,5,Inhouse
588,Single Vision,1.56,Blue Cut,0.75,-0.75,6,5,5,Inhouse
589,Single Vision,1.67,Hard Coat,-1.0,-0.75,3,2,5,Inhouse
590,Single Vision,1.56,Photochromic,-2.5,-0.75,9,10,5,Inhouse
591,Progressive,1.74,Hard Coat,-2.0,-0.25,2,4,5,Inhouse
592,Progressive,1.74,Anti-Glare,-0.5,-1.0,4,7,5,Inhouse
593,Progressive,1.67,Photochromic,0.25,-1.25,3,10,5,Inhouse
594,Single Vision,1.61,Hard Coat,-0.75,0.0,5,2,5,Inhouse
595,Single Vision,1.74,Hard Coat,-5.25,-1.0,3,12,5,Inhouse
596,Single Vision,1.67,Hard Coat,-3.5,-1.75,4,8,5,Inhouse
597,Progressive,1.61,Hard Coat,-0.75,0.0,0,5,5,Vendor
598,Single Vision,1.61,Photochromic,-1.75,-1.0,2,6,5,Inhouse
599,Progressive,1.74,Anti-Glare,-1.25,-1.25,3,7,5,Inhouse
600,Bifocal,1.67,Blue Cut,-1.25,0.0,5,5,5,Inhouse
601,Single Vision,1.74,Blue Cut,0.5,-0.25,3,6,5,Inhouse
602,Progressive,1.56,Blue Cut,-0.25,0.0,12,3,5,Inhouse
603,Single Vision,1.56,Blue Cut,-2.75,-2.5,8,8,5,Inhouse
604,Progressive,1.56,Photochromic,0.25,-0.5,7,11,5,Inhouse
605,Single Vision,1.67,Blue Cut,1.75,0.0,5,10,5,Inhouse
606,Single Vision,1.61,Blue Cut,-3.5,0.0,10,2,5,Inhouse
607,Single Vision,1.56,Anti-Glare,-2.0,-1.5,4,10,5,Inhouse
608,Single Vision,1.67,Blue Cut,-0.75,-0.5,8,12,5,Inhouse
609,Single Vision,1.74,Anti-Glare,-1.5,0.0,12,10,5,Inhouse
610,Single Vision,1.56,Blue Cut,-1.75,-1.0,10,11,5,Inhouse
611,Single Vision,1.74,Blue Cut,-2.75,-0.75,11,8,5,Inhouse
612,Single Vision,1.61,Hard Coat,-2.0,-2.75,12,4,5,Inhouse
613,Single Vision,1.74,Blue Cut,-4.5,0.0,8,5,5,Inhouse
614,Single Vision,1.56,Blue Cut,-2.0,-0.75,4,4,5,Inhouse
615,Single Vision,1.67,Anti-Glare,-2.0,-1.5,3,19,5,Inhouse
616,Single Vision,1.74,Anti-Glare,-1.75,0.0,5,14,5,Inhouse
617,Single Vision,1.61,Anti-Glare,-3.25,-0.5,3,9,5,Inhouse
618,Single Vision,1.61,Hard Coat,0.75,-0.75,12,10,5,Inhouse
619,Single Vision,1.67,Hard Coat,-2.25,-1.5,8,7,5,Inhouse
620,Single Vision,1.56,Blue Cut,-5.0,-2.25,11,12,5,Inhouse
621,Bifocal,1.61,Photochromic,0.0,0.0,11,9,5,Inhouse
622,Single Vision,1.61,Anti-Glare,-2.5,-0.5,2,8,5,Inhouse
623,Single Vision,1.61,Anti-Glare,-1.25,-1.25,5,9,5,Inhouse
624,Single Vision,1.74,Hard Coat,-2.0,-1.75,11,11,5,Inhouse
625,Single Vision,1.74,Blue Cut,-3.25,-1.0,2,10,5,Inhouse
626,Single Vision,1.61,Photochromic,-1.75,-0.75,4,12,5,Inhouse
627,Single Vision,1.67,Photochromic,-0.5,-1.0,7,10,5,Inhouse
628,Single Vision,1.61,Anti-Glare,-3.75,0.0,8,9,5,Inhouse
629,Single Vision,1.67,Photochromic,-1.0,0.0,12,7,5,Inhouse
630,Progressive,1.61,Blue Cut,-2.75,-0.5,13,6,5,Inhouse
631,Bifocal,1.74,Photochromic,-1.5,-1.5,10,11,5,Inhouse
632,Single Vision,1.67,Photochromic,-1.5,-1.0,10,14,5,Inhouse
633,Single Vision,1.74,Anti-Glare,3.75,-1.25,9,7,5,Inhouse
634,Single Vision,1.61,Anti-Glare,-1.25,-1.75,5,5,5,Inhouse
635,Single Vision,1.67,Hard Coat,0.25,0.0,9,7,5,Inhouse
636,Progressive,1.74,Blue Cut,-2.75,0.0,12,6,5,Inhouse
637,Single Vision,1.56,Hard Coat,-3.5,-1.75,7,12,5,Inhouse
638,Progressive,1.67,Hard Coat,1.25,-1.0,3,4,5,Inhouse
639,Progressive,1.61,Blue Cut,-5.25,-1.5,4,10,5,Inhouse
640,Single Vision,1.74,Anti-Glare,1.0,-2.5,10,5,5,Inhouse
641,Progressive,1.74,Hard Coat,-3.5,0.0,5,4,5,Inhouse
642,Single Vision,1.61,Photochromic,-3.75,-1.0,2,5,5,Inhouse
643,Progressive,1.67,Hard Coat,-3.5,-1.25,9,11,5,Inhouse
644,Single Vision,1.74,Hard Coat,1.0,0.0,3,5,5,Inhouse
645,Single Vision,1.74,Blue Cut,-1.75,-1.5,9,8,5,Inhouse
646,Single Vision,1.56,Blue Cut,2.25,-1.25,9,11,5,Inhouse
647,Single Vision,1.61,Hard Coat,-2.5,-0.75,2,8,5,Inhouse
648,Single Vision,1.67,Anti-Glare,-1.75,-1.0,11,7,5,Inhouse
649,Single Vision,1.61,Hard Coat,-5.0,-1.0,2,11,5,Inhouse
650,Bifocal,1.67,Photochromic,0.0,-1.0,3,13,5,Inhouse
651,Single Vision,1.61,Photochromic,-4.5,-2.25,10,8,5,Inhouse
652,Single Vision,1.74,Hard Coat,-4.0,-0.5,7,5,5,Inhouse
653,Single Vision,1.56,Hard Coat,1.75,-0.5,6,7,5,Inhouse
654,Progressive,1.67,Anti-Glare,-5.0,-1.25,6,8,5,Inhouse
655,Single Vision,1.61,Photochromic,-4.0,-1.5,7,7,5,Inhouse
656,Bifocal,1.56,Blue Cut,-5.5,0.0,0,5,5,Vendor
657,Single Vision,1.61,Blue Cut,-1.75,-1.75,3,11,5,Inhouse
658,Single Vision,1.56,Hard Coat,-6.0,-1.0,10,10,5,Inhouse
659,Bifocal,1.61,Photochromic,-1.0,0.0,7,9,5,Inhouse
660,Single Vision,1.74,Hard Coat,-4.0,-0.25,7,11,5,Inhouse
661,Single Vision,1.56,Photochromic,-1.5,-1.25,9,6,5,Inhouse
662,Single Vision,1.56,Anti-Glare,-1.0,-0.25,2,10,5,Inhouse
663,Single Vision,1.61,Blue Cut,-2.25,-0.5,5,9,5,Inhouse
664,Progressive,1.74,Hard Coat,-0.25,-1.0,7,4,5,Inhouse
665,Bifocal,1.67,Anti-Glare,-1.75,-2.0,4,6,5,Inhouse
666,Bifocal,1.74,Anti-Glare,0.75,-0.75,2,2,5,Inhouse
667,Single Vision,1.56,Blue Cut,-4.5,-1.5,4,7,5,Inhouse
668,Single Vision,1.74,Photochromic,4.0,-1.0,2,8,5,Inhouse
669,Progressive,1.56,Photochromic,-1.5,-0.5,11,11,5,Inhouse
670,Progressive,1.67,Blue Cut,-0.75,0.0,5,4,5,Inhouse
671,Bifocal,1.56,Blue Cut,-2.0,-1.0,6,12,5,Inhouse
672,Progressive,1.56,Blue Cut,0.75,-1.0,2,10,5,Inhouse
673,Progressive,1.61,Hard Coat,-0.25,-3.75,9,8,5,Inhouse
674,Single Vision,1.67,Anti-Glare,2.5,-1.0,5,10,5,Inhouse
675,Progressive,1.56,Blue Cut,-3.0,-0.25,10,4,5,Inhouse
676,Single Vision,1.67,Anti-Glare,0.75,-1.25,4,14,5,Inhouse
677,Single Vision,1.74,Photochromic,0.5,-0.25,4,11,5,Inhouse
678,Single Vision,1.61,Anti-Glare,-0.5,0.0,8,9,5,Inhouse
679,Single Vision,1.56,Photochromic,0.0,0.0,9,10,5,Inhouse
680,Single Vision,1.56,Blue Cut,-0.25,-0.25,6,8,5,Inhouse
681,Single Vision,1.61,Hard Coat,-1.5,-1.75,2,6,5,Inhouse
682,Single Vision,1.61,Hard Coat,-4.75,-2.5,6,18,5,Inhouse
683,Single Vision,1.67,Blue Cut,-3.0,-1.0,11,8,5,Inhouse
684,Progressive,1.74,Photochromic,-1.5,-0.25,6,4,5,Inhouse
685,Single Vision,1.67,Hard Coat,-1.5,-1.5,9,2,5,Inhouse
686,Progressive,1.61,Blue Cut,-1.75,-0.75,4,2,5,Inhouse
687,Single Vision,1.67,Hard Coat,-4.75,-1.5,12,6,5,Inhouse
688,Single Vision,1.67,Blue Cut,0.25,-1.5,5,10,5,Inhouse
689,Bifocal,1.56,Blue Cut,0.25,-1.0,11,8,5,Inhouse
690,Single Vision,1.74,Photochromic,-4.5,-1.0,8,3,5,Inhouse
691,Single Vision,1.74,Photochromic,-1.5,-0.5,12,16,5,Inhouse
